time,from,sender name,sender lat,sender long,rx lat,rx long,rx elevation,rx snr,distance,hop limit,payload,rx rssi
-89,15:16:51,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 48"
-89,15:17:51,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 49"
-91,15:18:51,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 50"
-90,15:19:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 51"
-90,15:20:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 52"
-91,15:21:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 53"
-88,15:22:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 54"
-91,15:23:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 55"
-94,15:24:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 56"
-90,15:25:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 57"
-91,15:26:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 58"
-90,15:27:52,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 59"
-87,15:28:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 60"
-85,15:29:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 61"
-86,15:30:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 62"
-94,15:31:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 63"
-87,15:32:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 64"
-86,15:33:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 65"
-89,15:34:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 66"
-92,15:35:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 67"
-90,15:36:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 68"
-93,15:37:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 69"
-91,15:38:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 70"
-90,15:39:53,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,4.500000,18517.195312,0,"seq 71"
-90,15:40:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 72"
-89,15:41:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 73"
-89,15:42:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 74"
-89,15:43:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 75"
-89,15:44:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 76"
-89,15:45:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 77"
-89,15:46:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 78"
-86,15:47:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 79"
-83,15:48:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 80"
-86,15:49:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 81"
-87,15:50:54,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 82"
-87,15:51:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 83"
-87,15:52:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 84"
-87,15:53:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 85"
-89,15:54:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 86"
-88,15:55:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 87"
-88,15:56:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 88"
-88,15:57:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 89"
-88,15:58:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 90"
-90,15:59:55,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 91"
-89,16:00:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 92"
-89,16:01:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 93"
-88,16:02:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 94"
-90,16:03:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 95"
-89,16:04:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 96"
-88,16:05:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 97"
-89,16:06:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 98"
-87,16:07:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 99"
-89,16:08:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 100"
-88,16:09:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 101"
-88,16:10:56,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 102"
-87,16:11:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 103"
-88,16:12:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 104"
-86,16:13:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 105"
-86,16:14:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 106"
-88,16:15:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 107"
-87,16:16:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 108"
-86,16:17:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 109"
-87,16:18:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 110"
-86,16:19:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 111"
-87,16:20:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 112"
-86,16:21:57,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 113"
-87,16:22:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 114"
-87,16:23:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 115"
-86,16:24:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 116"
-87,16:25:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 117"
-86,16:26:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 118"
-85,16:27:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 119"
-86,16:28:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 120"
-87,16:29:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 121"
-87,16:30:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 122"
-86,16:31:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 123"
-86,16:32:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 124"
-86,16:33:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 125"
-86,16:34:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 126"
-87,16:35:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 127"
-87,16:36:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 128"
-87,16:37:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 129"
-88,16:38:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 130"
-87,16:39:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 131"
-86,16:40:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 132"
-87,16:42:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 133"
-86,16:43:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 134"
-87,16:44:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.500000,18517.195312,0,"seq 135"
-86,16:45:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 136"
-86,16:46:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 137"
-87,16:47:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 138"
-87,16:48:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 139"
-86,16:49:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 140"
-87,16:50:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 141"
-86,16:51:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 142"
-87,16:52:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 143"
-87,16:53:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 144"
-86,16:54:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 145"
-87,16:55:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 146"
-86,16:56:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 147"
-86,16:57:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 148"
-87,16:58:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 149"
-86,16:59:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 150"
-87,17:00:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 151"
-87,17:01:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 152"
-86,17:02:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 153"
-87,17:03:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 154"
-87,17:04:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 155"
-87,17:05:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 156"
-87,17:06:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 157"
-87,17:07:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 158"
-87,17:08:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 159"
-88,17:09:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 160"
-87,17:10:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 161"
-88,17:11:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 162"
-87,17:12:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 163"
-87,17:13:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 164"
-88,17:14:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 165"
-89,17:15:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 166"
-86,17:16:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 167"
-87,17:17:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 168"
-86,17:18:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 169"
-87,17:19:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 170"
-86,17:20:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 171"
-87,17:21:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 172"
-88,17:22:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 173"
-87,17:23:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 174"
-87,17:24:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 175"
-89,17:25:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 176"
-92,17:26:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 177"
-92,17:28:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 179"
-90,17:29:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 180"
-89,17:30:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 181"
-91,17:31:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 182"
-89,17:32:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 183"
-89,17:33:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 184"
-90,17:34:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 185"
-89,17:35:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 186"
-89,17:36:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 187"
-90,17:37:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 188"
-91,17:38:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 189"
-91,17:39:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 190"
-92,17:40:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 191"
-90,17:41:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 192"
-88,17:42:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 193"
-89,17:43:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 194"
-89,17:44:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 195"
-89,17:45:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 196"
-91,17:46:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 197"
-90,17:47:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 198"
-89,17:48:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 199"
-89,17:49:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 200"
-89,17:50:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 201"
-90,17:51:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,4.750000,18517.195312,0,"seq 202"
-91,17:52:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 203"
-91,17:53:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 204"
-89,17:54:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 205"
-90,17:55:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 206"
-90,17:56:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 207"
-89,17:57:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 208"
-91,17:58:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 209"
-89,17:59:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 210"
-89,18:00:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 211"
-88,18:01:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 212"
-89,18:02:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 213"
-91,18:03:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 214"
-88,18:04:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 215"
-90,18:05:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 216"
-89,18:06:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 217"
-91,18:07:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 218"
-89,18:08:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 219"
-90,18:09:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 220"
-90,18:10:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 221"
-90,18:11:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 222"
-90,18:12:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 223"
-89,18:13:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 224"
-89,18:14:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 225"
-89,18:15:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 226"
-89,18:16:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 227"
-89,18:17:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 228"
-90,18:18:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 229"
-89,18:19:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 230"
-89,18:20:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 231"
-91,18:21:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 232"
-89,18:22:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 233"
-90,18:23:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 234"
-88,18:24:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 235"
-90,18:25:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 236"
-90,18:26:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 237"
-90,18:27:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 238"
-89,18:28:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 239"
-91,18:29:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 240"
-89,18:30:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 241"
-91,18:31:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 242"
-88,18:32:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 243"
-88,18:33:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 244"
-90,18:34:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 245"
-88,18:35:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 246"
-90,18:36:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 247"
-90,18:37:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 248"
-88,18:38:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 249"
-89,18:39:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 250"
-90,18:40:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 251"
-88,18:41:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 252"
-91,18:42:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 253"
-91,18:43:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 254"
-88,18:44:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 255"
-90,18:45:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 256"
-89,18:46:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 257"
-90,18:47:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 258"
-89,18:48:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 259"
-89,18:49:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 260"
-91,18:50:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 261"
-90,18:51:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 262"
-90,18:52:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 263"
-90,18:53:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 264"
-90,18:54:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 265"
-90,18:55:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 266"
-89,18:56:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 267"
-91,18:57:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 268"
-90,18:58:12,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 269"
-90,18:59:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 270"
-90,19:00:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,3.250000,18517.195312,0,"seq 271"
-90,19:01:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 272"
